,text,flag,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
95,para miguelherreradt falta aprendizaje de jovenes ante equipos que se cierran vamosamerica ,1,FALSE,1,NA,26/07/2017 21:41,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisQuacks,2,FALSE,FALSE,NA,NA
96,hoy ganamos vamosamerica ,1,FALSE,0,NA,26/07/2017 21:33,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",johanm76,1,FALSE,FALSE,NA,NA
97,jugador expulsado es cobijado por el america vamosamerica miguelsamudio pabloaguilar ,1,FALSE,0,NA,26/07/2017 21:23,FALSE,NA,8.90E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",icitusTV,1,FALSE,FALSE,NA,NA
98,listos para buscar la 13 vamosamerica ,1,FALSE,3,NA,26/07/2017 20:35,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TerritorioA2017,2,FALSE,FALSE,NA,NA
99,mateus uribe en wikipedia ya pertenece al clubamerica vamosamerica ,1,FALSE,2,NA,26/07/2017 20:35,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GregArizmendi,2,FALSE,FALSE,NA,NA
100,pedro arce sin pensarlo dos veces llego al mas grande de mexico vamosamerica ,1,FALSE,3,NA,26/07/2017 20:34,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TerritorioA2017,2,FALSE,FALSE,NA,NA
101,edson alvarez volvio a los entrenamientos en coapa listo para colaborar con el equipo vamosamerica ,1,FALSE,1,NA,26/07/2017 20:29,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TerritorioA2017,0,FALSE,FALSE,NA,NA
102, azulcremas lo viral esta aqui enterate de mas deporte vamosamerica americanistas clubamerica ,1,FALSE,0,NA,26/07/2017 20:24,FALSE,NA,8.90E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",LaRedPeriodismo,0,FALSE,FALSE,NA,NA
103, futaztecadep clubamerica tuzos leadeportes este partido lo va a ganar mis guilas vamosamerica ,1,FALSE,0,futaztecadep,26/07/2017 20:07,FALSE,8.90E+17,8.90E+17,185346573,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rogeliomtz75,0,FALSE,FALSE,NA,NA
104, miguelherreradt reclama al arbitraje en derrota de america vamosamerica ,1,FALSE,0,MiguelHerreraDT,26/07/2017 19:36,FALSE,NA,8.90E+17,2235417414,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisQuacks,1,FALSE,FALSE,NA,NA
105,no olvides que ya puedes seguirnos en instagram veracruz verfollow felizmiercoles vamosamerica siempretiburon,1,FALSE,0,NA,26/07/2017 19:01,FALSE,NA,8.90E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",OsorioAbogados,1,FALSE,FALSE,NA,NA
106, clubamerica en periscope zona mixta en coapa vamosamerica ,1,FALSE,0,ClubAmerica,26/07/2017 17:51,FALSE,8.90E+17,8.90E+17,122211977,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",oag21,0,FALSE,FALSE,NA,NA
107,zona mixta en coapa vamosamerica ,1,FALSE,1,NA,26/07/2017 17:31,FALSE,NA,8.90E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,1,FALSE,FALSE,NA,NA
108,rt america fb 46 sub13 gl azulcrema america fb 1 0 xolos sergio romero abre el marcador vamosamerica ,1,FALSE,0,NA,26/07/2017 17:15,FALSE,NA,8.90E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",LalinAngelM,0,FALSE,FALSE,NA,NA
109,zona mixta en coapa vamosamerica ,1,FALSE,0,NA,26/07/2017 17:06,FALSE,NA,8.90E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ElAguanteCrema,0,FALSE,FALSE,NA,NA
110, clubamerica en periscope zona mixta en coapa vamosamerica ,1,FALSE,1,NA,26/07/2017 16:59,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SintoniaDeport,3,FALSE,FALSE,NA,NA
111,zona mixta en coapa vamosamerica ,1,FALSE,431,NA,26/07/2017 16:59,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClubAmerica,59,FALSE,FALSE,NA,NA
112, vamosamrica de mi vida por la clasificacion a la siguiente fase de la copa colombia ,1,FALSE,1,NA,26/07/2017 16:29,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jaimecarvajal17,1,FALSE,FALSE,NA,NA
113,hoy no es da comn hoy juega lapasiondeunpueblo elquemasgentetiene soncosasdelcorazn ydalerojodale vamosamerica vamos4 4 2 ,1,FALSE,2,NA,26/07/2017 16:25,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rokko1927,1,FALSE,FALSE,NA,NA
114,56 sub13 gol de tijuana america fb 1 1 xolos vamosamerica ,1,FALSE,8,NA,26/07/2017 16:15,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
115,46 sub13 gl azulcrema america fb 1 0 xolos sergio romero abre el marcador vamosamerica ,1,FALSE,207,NA,26/07/2017 16:07,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,22,FALSE,FALSE,NA,NA
116,entrenamiento de america esta manana nublada en coapa siempreguilas vamosamerica ,1,FALSE,0,NA,26/07/2017 15:53,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FORZALAZIO15,0,FALSE,FALSE,NA,NA
117, sub13 se reanudan las acciones america fb 0 0 xolos vamosamerica ,1,FALSE,12,NA,26/07/2017 15:50,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
118, sub13 termina la primera parte america fb 0 0 xolos vamosamerica ,1,FALSE,13,NA,26/07/2017 15:34,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
119,hoy no es un dia comun hoy nos jugamos la clasificacion a los cuartos de final de la copa colombia 2017 vamosamerica,1,FALSE,0,NA,26/07/2017 15:23,FALSE,NA,8.90E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",America1927_SO,0,FALSE,FALSE,NA,NA
120,entrenamiento de hoy miercoles en coapa alistando la dura batalla en pachuca siempreguilas vamosamerica ,1,FALSE,1,NA,26/07/2017 15:10,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FORZALAZIO15,0,FALSE,FALSE,NA,NA
121, sub13 arrancan los cuartos de final america fb xolos vamosamerica ,1,FALSE,174,NA,26/07/2017 15:03,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,23,FALSE,FALSE,NA,NA
122, sub13 nos empezamos a mover vamosamerica ,1,FALSE,11,NA,26/07/2017 15:01,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,1,FALSE,FALSE,NA,NA
123,retweeted america f basicas america fb hoy nos vamos a la cancha con nuestra sub13 vamosamerica ,1,FALSE,0,NA,26/07/2017 14:45,FALSE,NA,8.90E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",mraguilasfelipe,0,FALSE,FALSE,NA,NA
124,hoy nos vamos a la cancha con nuestra sub13 vamosamerica ,1,FALSE,26,NA,26/07/2017 14:42,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,6,FALSE,FALSE,NA,NA
125,por tu hinchada por el orgullo hoy ms que nunca vamosamerica,1,FALSE,0,NA,26/07/2017 14:36,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gerardtamayo10,2,FALSE,FALSE,NA,NA
126, toque filtrado edsonalvarez19 eso es sentir la camiseta no chingaderas con todo el fin vamosamerica,1,FALSE,0,Toque_Filtrado,26/07/2017 14:16,FALSE,8.90E+17,8.90E+17,8.71E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gabrielariashe2,0,FALSE,FALSE,NA,NA
127,diiiiiiiiiiiiaaasss coffetime vamosamerica,1,FALSE,0,NA,26/07/2017 13:50,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Osoritch,0,FALSE,FALSE,NA,NA
128,porfavor clubamerica volvamos al horario anterior estadio con mas apoyo y aficion contenta vamosamerica ,1,FALSE,1,NA,26/07/2017 13:23,TRUE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rafakrdona,1,FALSE,FALSE,NA,NA
129,dia de futbol vamosamerica ,1,FALSE,0,NA,26/07/2017 13:14,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hadres26,1,FALSE,FALSE,NA,NA
130,dale rt hoy juega el rojo copaguila 8vos vue rionegro vs america 7 30pm est alberto g tv winsportstv vamosamerica felizmiercoles,1,FALSE,50,NA,26/07/2017 10:20,FALSE,NA,8.90E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Andresc1927,30,FALSE,FALSE,NA,NA
131,sabado 29 de julio tuzos vs clubamerica 7 00 pm fox sport 2 cable 506 vamosamerica ,1,FALSE,0,NA,26/07/2017 07:44,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",clubamericax,1,FALSE,FALSE,NA,NA
132, azulcremas lo viral esta aqui enterate de mas deporte vamosamerica americanistas clubamerica ,1,FALSE,1,NA,26/07/2017 05:15,FALSE,NA,8.90E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",LaRedPeriodismo,1,FALSE,FALSE,NA,NA
133,ella realmente es bella y ademas inteligente porque su camiseta lo dice todo sabe de futbol vamosamerica salud ,1,FALSE,20,NA,26/07/2017 04:27,TRUE,NA,8.90E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Americanista347,3,FALSE,FALSE,NA,NA
134,cazares o nandez uno de estos dos puede llegar de ultima hora a coapa america inicio mal y piensa en otro refuerzo ,1,FALSE,12,NA,26/07/2017 04:21,TRUE,NA,8.90E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Americanista347,2,FALSE,FALSE,NA,NA
135, laprevia nos toca la visita a la bella airosa tuzos america fb vamosamerica ,1,FALSE,216,NA,26/07/2017 03:28,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,29,FALSE,FALSE,NA,NA
136, clubamerica pierde en su debut vamosamerica ,1,FALSE,0,ClubAmerica,26/07/2017 03:24,FALSE,NA,8.90E+17,122211977,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisQuacks,1,FALSE,FALSE,NA,NA
137,asi salen de nuestra cantera jajajaja vamosamerica ,1,FALSE,0,NA,26/07/2017 03:12,FALSE,NA,8.90E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",eduardodjmx,0,FALSE,FALSE,NA,NA
138, laprevia despues del receso en la j2 tenemos clasicocapitalino pumasmx america fb vamosamerica ,1,FALSE,12,NA,26/07/2017 02:33,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
139,hoy me quise vestir de bonita vamosamerica ,1,FALSE,161,NA,26/07/2017 01:49,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Viridiana_bm,10,FALSE,FALSE,NA,NA
140,seguro llegas a aportar edson chale ganas como siempre vamosamerica ,1,FALSE,0,NA,26/07/2017 01:42,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RSalazar_3,1,FALSE,FALSE,NA,NA
141, tiro libre descubre quien gano el reto en exclusiva por dugout vamosamerica ,1,FALSE,0,NA,26/07/2017 01:03,FALSE,NA,8.90E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
142, tiro libre descubre quien gano el reto en exclusiva por dugout vamosamerica ,1,FALSE,337,NA,26/07/2017 00:52,FALSE,NA,8.90E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,54,FALSE,FALSE,NA,NA
143,nahitan nandez podria llegar al america proveniente del club atletico penarol de uruguay es volante por derecha ,1,FALSE,119,NA,25/07/2017 23:51,TRUE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Juntosporla13,36,FALSE,FALSE,NA,NA
144,queretaro amargo el regreso de miguelherreradt al azteca vamosamerica ,1,FALSE,0,NA,25/07/2017 23:29,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisQuacks,1,FALSE,FALSE,NA,NA
145,visita mi fan page de facebook veracruz verfollow vamosamerica siempretiburon felizmartes,1,FALSE,0,NA,25/07/2017 23:00,FALSE,NA,8.90E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",OsorioAbogados,0,FALSE,FALSE,NA,NA
146, oribeperalta siempre sera el mismo con o sin gafete de capitan vamosamerica ,1,FALSE,0,OribePeralta,25/07/2017 20:26,FALSE,NA,8.90E+17,1569312734,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisQuacks,1,FALSE,FALSE,NA,NA
147, clubamerica tuzos vamosamerica por la victoria somosazulcrema,1,FALSE,0,ClubAmerica,25/07/2017 20:13,FALSE,8.90E+17,8.90E+17,122211977,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rogeliomtz75,1,FALSE,FALSE,NA,NA
148,en agosto se jugara el america pumas en el estadioazteca contactanos y reserva tu palco con servicios vip ,1,FALSE,1,NA,25/07/2017 20:00,TRUE,NA,8.90E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PalcosNet,0,FALSE,FALSE,NA,NA
149, galeria cerramos preparacion para el partido de manana tuzos siempreguilas ,1,FALSE,31,NA,28/07/2017 20:04,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClubAmerica,4,FALSE,FALSE,NA,NA
150,grata sorpresa americafemenil visito alos chicos azulcrema en la practica de hoy siempreguilas ,1,FALSE,0,NA,28/07/2017 18:20,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bella2117Z,0,FALSE,FALSE,NA,NA
151,se armo el oribeperalta manuperezruiz10 werodiaz96 paul aguilar siempreguilas ,1,FALSE,500,NA,28/07/2017 17:57,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClubAmerica,98,FALSE,FALSE,NA,NA
152, fichaje oficial mateus uribe es nuevo jugador de clubamerica ligamx siempreaguilas dale rt ,1,FALSE,1,NA,28/07/2017 17:40,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SportWorld_365,1,FALSE,FALSE,NA,NA
153,grata sorpresa americafemenil nos visita en la practica de hoy siempreguilas ,1,FALSE,0,NA,28/07/2017 17:31,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
154,grata sorpresa americafemenil nos visita en la practica de hoy siempreguilas ,1,FALSE,553,NA,28/07/2017 17:22,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClubAmerica,92,FALSE,FALSE,NA,NA
155, 11 dominguez94 al iniciamos con todo siempreguilas ,1,FALSE,0,NA,28/07/2017 17:15,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",LalinAngelM,0,FALSE,FALSE,NA,NA
156, tactica miguelherreradt moviendo sus ultimas piezas siempreguilas ,1,FALSE,0,NA,28/07/2017 17:03,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
157, tactica miguelherreradt moviendo sus ultimas piezas siempreguilas ,1,FALSE,393,NA,28/07/2017 16:52,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClubAmerica,58,FALSE,FALSE,NA,NA
158, 11 dominguez94 al iniciamos con todo siempreguilas ,1,FALSE,0,NA,28/07/2017 16:31,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
159, 11 dominguez94 al iniciamos con todo siempreguilas ,1,FALSE,0,NA,28/07/2017 16:21,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ElAguanteCrema,0,FALSE,FALSE,NA,NA
160, 11 dominguez94 al iniciamos con todo siempreguilas ,1,FALSE,586,NA,28/07/2017 16:18,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClubAmerica,72,FALSE,FALSE,NA,NA
161,buenos dias familia aguila ya a un dia del juego pachuca y a menos de saber del refuerzo de papa america ,1,FALSE,15,NA,28/07/2017 14:51,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaCF_GO,2,FALSE,FALSE,NA,NA
162,no hay nada mas bonito que ser americanista siempreguilas ,1,FALSE,65,NA,28/07/2017 12:55,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",americanografic,14,FALSE,FALSE,NA,NA
163,con la consentida quenolotoquen siempreaguilas ,1,FALSE,0,NA,28/07/2017 05:08,FALSE,NA,8.91E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FabbMX,0,FALSE,FALSE,NA,NA
164, record mexico chivas no hayan ni que inventar para rebasar al clubamerica jajaja siempreaguilas,1,FALSE,14,record_mexico,28/07/2017 03:19,FALSE,8.91E+17,8.91E+17,27986223,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",carloshumaran,0,FALSE,FALSE,NA,NA
165, nidoguila los mas pequenos del club se sumaron al retocurling siempreguilas ,1,FALSE,0,NA,28/07/2017 03:03,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
166, nidoguila los mas pequenos del club se sumaron al retocurling siempreguilas ,1,FALSE,303,NA,28/07/2017 02:15,FALSE,NA,8.91E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,40,FALSE,FALSE,NA,NA
167,un regalo hermoso nuevoplumaje siempreguilas yotellevoenelcorazon ,1,FALSE,0,NA,28/07/2017 01:51,FALSE,NA,8.91E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Chino17Moreno,0,FALSE,FALSE,NA,NA
168, sub17 a la final supercupni america fb 1 0 ohigginsoficial siempreguilas ,1,FALSE,218,NA,27/07/2017 23:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",America_FB,34,FALSE,FALSE,NA,NA
169,parte de la conferencia de miguel herrera hablando de renato ibarra ligamx apertura2017 america siempreaguilas ,1,FALSE,0,NA,27/07/2017 22:37,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaCF_GO,0,FALSE,FALSE,NA,NA
170, undiacomohoy america se corono campeon de campeones en 2005 siempreguilas ,1,FALSE,0,NA,27/07/2017 21:15,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",LalinAngelM,0,FALSE,FALSE,NA,NA
171,previo clubamerica por la revancha de la supercopamx ante club queretaro ,1,FALSE,0,NA,22/07/2017 21:37,TRUE,NA,8.89E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MarcaClaro,1,FALSE,FALSE,NA,NA
172,miguel herrera hablo del fracaso americanista en la supercopamx ,1,FALSE,0,NA,20/07/2017 02:00,FALSE,NA,8.88E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",futbolsapiens,0,FALSE,FALSE,NA,NA
173,ltima practica antes del primer partido con todo somosazulcrema ,1,FALSE,35,NA,28/07/2017 19:34,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaFemenil,4,FALSE,FALSE,NA,NA
174, americafemenil que emocion chicas vamos por el campeonato somosazulcrema vamosporellas,1,FALSE,0,AmericaFemenil,28/07/2017 03:07,FALSE,8.91E+17,8.91E+17,8.37E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yuztmcfly,0,FALSE,FALSE,NA,NA
175,control conduccion somosazulcrema ,1,FALSE,64,NA,27/07/2017 22:50,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaFemenil,6,FALSE,FALSE,NA,NA
176,duelo de arqueras somosazulcrema ,1,FALSE,163,NA,27/07/2017 22:28,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaFemenil,20,FALSE,FALSE,NA,NA
177,conduccion y velocidad somosazulcrema ,1,FALSE,77,NA,27/07/2017 21:58,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaFemenil,10,FALSE,FALSE,NA,NA
178,poniendonos al para el sabado somosazulcrema ,1,FALSE,91,NA,27/07/2017 21:42,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaFemenil,7,FALSE,FALSE,NA,NA
179, penultima practica antes del debut leo cuellar motivando al equipo somosazulcrema ,1,FALSE,137,NA,27/07/2017 21:10,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmericaFemenil,24,FALSE,FALSE,NA,NA
